Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Churned,AvgOrderValue,UniqueProducts,UniqueCountries,Log_Recency,Log_Frequency,Log_Monetary,Cluster,Segment,ChurnProbability,ChurnRisk
17512,29,18,5467.82,4,5,5,14,0,27.76,102,1,3.4011973816621555,2.9444389791664403,8.606818150024004,2,Champions,0.004,Low
17513,72,3,1158.8,3,3,3,9,0,64.38,18,1,4.290459441148391,1.3862943611198906,7.05600285544234,3,At Risk,0.563,Medium
17514,128,2,522.0,3,3,2,8,1,6.29,72,1,4.859812404361672,1.0986122886681098,6.259581464064923,0,Lost Customers,0.737,High
17515,31,9,1602.51,4,5,4,13,0,8.95,91,1,3.4657359027997265,2.302585092994046,7.379950255471731,2,Champions,0.033,Low
17516,15,6,947.5,5,4,3,12,0,4.96,150,1,2.772588722239781,1.9459101490553132,6.854881789375069,1,Loyal Customers,0.008,Low
17517,309,1,153.94,2,2,1,5,1,13.99,11,1,5.736572297479192,0.6931471805599453,5.043037945203756,0,Lost Customers,0.979,High
17518,426,2,329.42,1,3,2,6,1,4.28,71,1,6.056784013228625,1.0986122886681098,5.8003645725024455,0,Lost Customers,0.989,High
17519,17,15,4774.17,5,5,5,15,0,23.4,142,1,2.8903717578961645,2.772588722239781,8.471184854375332,2,Champions,0.003,Low
17520,54,1,546.81,4,2,2,8,0,18.23,30,1,4.007333185232471,0.6931471805599453,6.305928511499892,1,Loyal Customers,0.046,Low
17521,30,5,1278.06,4,4,4,12,0,16.39,65,1,3.4339872044851463,1.791759469228055,7.153880712128252,1,Loyal Customers,0.016,Low
17522,2,5,1070.71,5,4,3,12,0,14.67,59,1,1.0986122886681098,1.791759469228055,6.977010782644906,1,Loyal Customers,0.007,Low
17523,11,4,652.74,5,4,3,12,0,19.78,25,1,2.4849066497880004,1.6094379124341003,6.48270971889503,1,Loyal Customers,0.006,Low
17524,361,3,539.14,2,3,2,7,1,12.54,37,1,5.8916442118257715,1.3862943611198906,6.291828365215705,0,Lost Customers,0.974,High
17525,360,3,1161.9,2,3,3,8,1,44.69,19,1,5.8888779583328805,1.3862943611198906,7.058672164298998,3,At Risk,0.961,High
17526,5,12,3939.24,5,5,5,15,0,42.82,67,1,1.791759469228055,2.5649493574615367,8.278996914142398,2,Champions,0.004,Low
17527,54,4,939.37,4,4,3,11,0,19.99,45,1,4.007333185232471,1.6094379124341003,6.8462734148384685,1,Loyal Customers,0.05,Low
17528,1,8,3628.5,5,5,5,15,0,14.34,183,1,0.6931471805599453,2.1972245773362196,8.196850176724896,2,Champions,0.004,Low
17529,610,2,1240.25,1,3,4,8,1,15.12,78,1,6.415096959171596,1.0986122886681098,7.123874215359383,3,At Risk,0.988,High
17530,1,12,2791.69,5,5,4,14,0,5.85,359,1,0.6931471805599453,2.5649493574615367,7.934760568020008,2,Champions,0.002,Low
17531,190,3,1266.82,2,3,4,9,1,21.84,54,1,5.25227342804663,1.3862943611198906,7.145054169084526,3,At Risk,0.915,High
17532,386,1,65.34,2,2,1,5,1,16.34,4,1,5.958424693029782,0.6931471805599453,4.1947930335189065,0,Lost Customers,0.952,High
17533,435,1,34.8,1,2,1,4,1,34.8,1,1,6.077642243349034,0.6931471805599453,3.5779478934066544,0,Lost Customers,0.997,High
17534,54,5,1668.83,4,4,4,12,0,18.14,76,1,4.007333185232471,1.791759469228055,7.42047710382201,3,At Risk,0.036,Low
17535,280,1,164.4,2,2,1,5,1,12.65,13,1,5.638354669333745,0.6931471805599453,5.108366782589591,0,Lost Customers,0.983,High
17536,177,3,364.83,3,3,2,8,1,22.8,16,1,5.181783550292085,1.3862943611198906,5.902168744622394,0,Lost Customers,0.559,Medium
17537,30,2,887.67,4,3,3,10,0,12.0,74,1,3.4339872044851463,1.0986122886681098,6.789725963001244,1,Loyal Customers,0.042,Low
17538,26,1,98.42,4,2,1,7,0,10.94,9,1,3.295836866004329,0.6931471805599453,4.599353300666526,1,Loyal Customers,0.053,Low
17539,618,4,1176.84,1,4,3,8,1,8.17,132,1,6.428105272684596,1.6094379124341003,7.071437531557153,3,At Risk,0.987,High
17540,25,6,1590.6,4,4,4,12,0,24.85,41,1,3.258096538021482,1.9459101490553132,7.372495078552774,1,Loyal Customers,0.043,Low
17541,510,1,119.86,1,2,1,4,1,3.87,31,1,6.236369590203704,0.6931471805599453,4.794632850933413,0,Lost Customers,0.996,High
17542,270,3,340.85,2,3,2,7,1,5.33,57,1,5.602118820879701,1.3862943611198906,5.834372044359803,0,Lost Customers,0.964,High
17543,550,1,120.05,1,2,1,4,1,9.23,13,1,6.311734809152915,0.6931471805599453,4.796203683384068,0,Lost Customers,0.998,High
17544,390,3,944.82,2,3,3,8,1,10.74,80,1,5.968707559985366,1.3862943611198906,6.852052276105886,3,At Risk,0.969,High
17545,43,6,1409.86,4,4,4,12,0,5.42,204,1,3.784189633918261,1.9459101490553132,7.251954726519087,3,At Risk,0.031,Low
17547,376,2,727.85,2,3,3,8,1,23.48,22,1,5.932245187448011,1.0986122886681098,6.5914679495200215,0,Lost Customers,0.953,High
17548,234,4,731.26,2,4,3,9,1,21.51,22,1,5.459585514144159,1.6094379124341003,6.596135642152661,3,At Risk,0.928,High
17549,24,2,148.86,4,3,1,8,0,24.81,5,1,3.2188758248682006,1.0986122886681098,5.0097015249361645,1,Loyal Customers,0.163,Low
17550,197,9,2506.64,2,5,4,11,1,7.81,250,1,5.288267030694535,2.302585092994046,7.827097350780007,3,At Risk,0.891,High
17551,359,1,290.34,2,2,2,6,1,7.44,39,1,5.886104031450156,0.6931471805599453,5.674490970020802,0,Lost Customers,0.966,High
17552,60,12,2786.77,3,5,4,12,0,19.49,78,1,4.110873864173311,2.5649493574615367,7.932997272064199,2,Champions,0.48,Medium
17553,130,4,3757.6,3,4,5,12,1,626.27,2,1,4.875197323201151,1.6094379124341003,8.231801826622501,3,At Risk,0.672,High
17554,1,5,1952.45,5,4,4,13,0,22.19,58,1,0.6931471805599453,1.791759469228055,7.577352319081822,1,Loyal Customers,0.006,Low
17555,20,5,1045.74,4,4,3,11,0,3.96,220,1,3.044522437723423,1.791759469228055,6.953435851474111,1,Loyal Customers,0.093,Low
17556,206,2,300.67,2,3,2,7,1,21.48,13,1,5.332718793265369,1.0986122886681098,5.709333704694526,0,Lost Customers,0.964,High
17557,14,4,575.46,5,4,2,11,0,16.44,28,1,2.70805020110221,1.6094379124341003,6.356905953086827,1,Loyal Customers,0.023,Low
17558,393,1,259.17,2,2,1,5,1,9.26,28,1,5.976350909297934,0.6931471805599453,5.561335263505108,0,Lost Customers,0.99,High
17559,513,1,167.62,1,2,1,4,1,13.97,12,1,6.2422232654551655,0.6931471805599453,5.12764766249453,0,Lost Customers,0.998,High
17560,95,8,1895.8,3,5,4,12,1,34.47,37,1,4.564348191467836,2.1972245773362196,7.547923534751195,3,At Risk,0.499,Medium
17561,19,4,703.02,5,4,3,12,0,3.68,163,1,2.995732273553991,1.6094379124341003,6.556806764845421,1,Loyal Customers,0.007,Low
17562,14,7,1122.38,5,4,3,12,0,17.82,48,1,2.70805020110221,2.0794415416798357,7.024097276842117,1,Loyal Customers,0.007,Low
17563,578,2,392.38,1,3,2,6,1,13.53,27,1,6.361302477572996,1.0986122886681098,5.974776065821747,0,Lost Customers,0.992,High
17564,24,3,454.01,4,3,2,9,0,9.27,38,1,3.2188758248682006,1.3862943611198906,6.120319396731415,1,Loyal Customers,0.06,Low
17565,587,1,131.83,1,2,1,4,1,4.39,30,1,6.376726947898627,0.6931471805599453,4.8890701151444125,0,Lost Customers,0.996,High
17566,8,2,869.77,5,3,3,11,0,6.13,113,1,2.1972245773362196,1.0986122886681098,6.769377877687473,1,Loyal Customers,0.005,Low
17567,7,9,4838.08,5,5,5,15,0,24.68,128,1,2.0794415416798357,2.302585092994046,8.484479898998053,2,Champions,0.004,Low
17568,633,1,374.45,1,2,2,5,1,6.04,61,1,6.452048954437226,0.6931471805599453,5.928125306545893,0,Lost Customers,0.996,High
17569,332,1,344.14,2,2,2,6,1,11.87,29,1,5.808142489980444,0.6931471805599453,5.843950131819433,0,Lost Customers,0.96,High
17570,382,1,100.0,2,2,1,5,1,100.0,1,1,5.948034989180646,0.6931471805599453,4.61512051684126,0,Lost Customers,0.976,High
17571,50,5,1630.91,4,4,4,12,0,5.02,290,1,3.9318256327243257,1.791759469228055,7.397506386944574,3,At Risk,0.04,Low
17572,71,10,652.21,3,5,3,11,0,20.38,14,1,4.276666119016055,2.3978952727983707,6.48189867022591,3,At Risk,0.503,Medium
17573,29,3,380.6,4,3,2,9,0,15.22,24,1,3.4011973816621555,1.3862943611198906,5.944372939574132,1,Loyal Customers,0.044,Low
17574,243,1,185.65,2,2,1,5,1,23.21,8,1,5.497168225293202,0.6931471805599453,5.229235205360593,0,Lost Customers,0.974,High
17575,667,1,171.7,1,2,1,4,1,34.34,5,1,6.504288173536645,0.6931471805599453,5.1515559851526325,0,Lost Customers,0.998,High
17576,8,41,8711.95,5,5,5,15,0,9.8,417,1,2.1972245773362196,3.7376696182833684,9.072565703663232,2,Champions,0.005,Low
17577,645,2,348.75,1,3,2,6,1,16.61,20,1,6.470799503782602,1.0986122886681098,5.857218613545591,0,Lost Customers,0.99,High
17578,218,7,1047.33,2,4,3,9,1,16.11,57,1,5.389071729816501,2.0794415416798357,6.954953700811138,3,At Risk,0.952,High
17579,5,4,753.28,5,4,3,12,0,8.01,89,1,1.791759469228055,1.6094379124341003,6.625763651858722,1,Loyal Customers,0.007,Low
17580,253,5,541.02,2,4,2,8,1,5.76,78,1,5.537334267018537,1.791759469228055,6.295302901127848,3,At Risk,0.902,High
17581,1,43,17951.17,5,5,5,15,0,22.13,387,1,0.6931471805599453,3.784189633918261,9.795466277974555,2,Champions,0.004,Low
17582,236,5,1446.95,2,4,4,10,1,11.86,92,1,5.4680601411351315,1.791759469228055,7.277904041962734,3,At Risk,0.951,High
17583,560,1,135.95,1,2,1,4,1,19.42,7,1,6.329720905522696,0.6931471805599453,4.919615895709087,0,Lost Customers,0.997,High
17584,7,6,5309.42,5,4,5,14,0,42.82,85,1,2.0794415416798357,1.9459101490553132,8.577426207153255,2,Champions,0.003,Low
17585,109,7,2064.71,3,4,4,11,1,5.38,295,1,4.700480365792417,2.0794415416798357,7.633229271966494,3,At Risk,0.642,Medium
17586,619,1,167.4,1,2,1,4,1,20.92,8,1,6.429719478039138,0.6931471805599453,5.126342101808226,0,Lost Customers,0.997,High
17587,628,1,176.71,1,2,1,4,1,4.21,42,1,6.444131256700441,0.6931471805599453,5.1801530081973945,0,Lost Customers,0.996,High
17588,100,7,2939.55,3,4,5,12,1,41.4,35,1,4.61512051684126,2.0794415416798357,7.986351917666346,3,At Risk,0.311,Low
17589,60,18,13837.94,3,5,5,13,0,10.63,601,1,4.110873864173311,2.9444389791664403,9.535241636643152,2,Champions,0.575,Medium
17590,2,3,1468.02,5,3,4,12,0,7.49,162,1,1.0986122886681098,1.3862943611198906,7.292350790785078,1,Loyal Customers,0.009,Low
17591,73,8,2339.32,3,5,4,12,0,13.29,93,1,4.30406509320417,2.1972245773362196,7.758042951138778,3,At Risk,0.438,Medium
17592,739,1,148.3,1,2,1,4,1,11.41,13,1,6.606650186198215,0.6931471805599453,5.005957704545144,0,Lost Customers,0.998,High
17593,4,11,8092.32,5,5,5,15,0,19.83,311,1,1.6094379124341003,2.4849066497880004,8.99879430905751,2,Champions,0.002,Low
17594,85,4,2497.88,3,4,4,11,0,24.02,70,1,4.454347296253507,1.6094379124341003,7.8235979104743105,3,At Risk,0.547,Medium
17595,12,2,386.69,5,3,2,10,0,4.72,68,1,2.5649493574615367,1.0986122886681098,5.960206051205209,1,Loyal Customers,0.007,Low
17596,23,13,4491.46,4,5,5,14,0,9.24,274,1,3.1780538303479458,2.6390573296152584,8.410155714889639,2,Champions,0.005,Low
17597,214,5,3484.09,2,4,5,11,1,27.22,109,1,5.3706380281276624,1.791759469228055,8.156249147825298,3,At Risk,0.922,High
17598,381,1,409.98,2,2,2,6,1,41.0,10,1,5.945420608606575,0.6931471805599453,6.018544551511725,0,Lost Customers,0.936,High
17599,478,1,52.05,1,2,1,4,1,17.35,3,1,6.171700597410915,0.6931471805599453,3.971234865059992,0,Lost Customers,0.995,High
17600,18,1,161.67,5,2,1,8,0,12.44,13,1,2.9444389791664403,0.6931471805599453,5.091723608778362,1,Loyal Customers,0.014,Low
17601,239,2,413.08,2,3,2,7,1,5.74,69,1,5.480638923341991,1.0986122886681098,6.026059191872481,0,Lost Customers,0.965,High
17602,2,14,7354.43,5,5,5,15,0,8.09,450,1,1.0986122886681098,2.70805020110221,8.90319409495679,2,Champions,0.004,Low
17603,78,4,1788.38,3,4,4,11,0,16.87,104,1,4.3694478524670215,1.6094379124341003,7.489624470120218,3,At Risk,0.566,Medium
17604,217,6,942.38,2,4,3,9,1,4.53,142,1,5.384495062789089,1.9459101490553132,6.84946917071024,3,At Risk,0.961,High
17605,590,1,160.75,1,2,1,4,1,12.37,13,1,6.3818160174060985,0.6931471805599453,5.08605193338101,0,Lost Customers,0.998,High
17606,737,1,87.3,1,2,1,4,1,14.55,6,1,6.6039438246004725,0.6931471805599453,4.480740107609915,0,Lost Customers,0.994,High
17607,376,1,333.81,2,2,2,6,1,15.17,22,1,5.932245187448011,0.6931471805599453,5.813563206747519,0,Lost Customers,0.944,High
17608,33,4,488.06,4,4,2,10,0,3.07,134,1,3.5263605246161616,1.6094379124341003,6.192485181334421,1,Loyal Customers,0.158,Low
17609,41,11,1887.9,4,5,4,13,0,4.9,317,1,3.7376696182833684,2.4849066497880004,7.543749928037774,2,Champions,0.049,Low
17610,540,5,1511.94,1,4,4,9,1,9.82,114,1,6.293419278846481,1.791759469228055,7.321810056690061,3,At Risk,0.985,High
17611,7,28,8337.53,5,5,5,15,0,7.5,722,1,2.0794415416798357,3.367295829986474,9.028642220824546,2,Champions,0.004,Low
17612,53,18,5394.86,4,5,5,14,0,15.87,213,1,3.9889840465642745,2.9444389791664403,8.593387271846513,2,Champions,0.004,Low
17613,23,14,4544.55,4,5,5,14,0,14.85,211,1,3.1780538303479458,2.70805020110221,8.421904011391415,2,Champions,0.005,Low
17614,57,1,386.32,4,2,2,8,0,3.94,97,1,4.060443010546419,0.6931471805599453,5.959251224743331,1,Loyal Customers,0.04,Low
17615,130,6,721.8,3,4,3,10,1,12.89,47,1,4.875197323201151,1.9459101490553132,6.583132558718074,3,At Risk,0.67,High
17616,174,4,734.4,3,4,3,10,1,183.6,1,1,5.1647859739235145,1.6094379124341003,6.600414568867172,3,At Risk,0.639,Medium
17617,559,1,385.19,1,2,2,5,1,21.4,18,1,6.327936783729195,0.6931471805599453,5.956329476339652,0,Lost Customers,0.996,High
17618,6,11,4001.64,5,5,5,15,0,11.21,202,1,1.9459101490553132,2.4849066497880004,8.294709422397812,2,Champions,0.005,Low
17619,312,1,214.37,2,2,1,5,1,2.9,71,1,5.746203190540153,0.6931471805599453,5.372357479256501,0,Lost Customers,0.963,High
17620,60,1,81.44,3,2,1,6,0,20.36,4,1,4.110873864173311,0.6931471805599453,4.412070756022258,0,Lost Customers,0.435,Medium
17621,21,6,3175.12,4,4,5,13,0,48.11,61,1,3.091042453358316,1.9459101490553132,8.063415605028567,2,Champions,0.041,Low
17622,598,2,1130.21,1,3,3,7,1,29.74,19,1,6.395261598115449,1.0986122886681098,7.031043135272966,3,At Risk,0.992,High
17623,33,7,2365.77,4,4,4,12,0,12.19,130,1,3.5263605246161616,2.0794415416798357,7.7692814353799715,2,Champions,0.037,Low
17624,15,4,1568.63,5,4,4,13,0,16.17,91,1,2.772588722239781,1.6094379124341003,7.358595201778292,1,Loyal Customers,0.005,Low
17625,18,8,5978.9,5,5,5,15,0,8.75,429,1,2.9444389791664403,2.1972245773362196,8.69615912439683,2,Champions,0.005,Low
17626,603,1,254.0,1,2,1,4,1,14.11,18,1,6.403574197934815,0.6931471805599453,5.541263545158426,0,Lost Customers,0.997,High
17627,479,1,296.36,1,2,2,5,1,29.64,10,1,6.173786103901937,0.6931471805599453,5.694943525988997,0,Lost Customers,0.995,High
17628,81,1,75.75,3,2,1,6,0,15.15,5,1,4.406719247264253,0.6931471805599453,4.340553386467307,0,Lost Customers,0.511,Medium
17629,6,10,2455.52,5,5,4,14,0,15.74,129,1,1.9459101490553132,2.3978952727983707,7.8065009932405305,2,Champions,0.002,Low
17630,170,2,503.6,3,3,2,8,1,19.37,24,1,5.14166355650266,1.0986122886681098,6.223766036206958,0,Lost Customers,0.693,High
17631,2,7,998.49,5,4,3,12,0,14.47,66,1,1.0986122886681098,2.0794415416798357,6.907245148887903,1,Loyal Customers,0.008,Low
17633,31,7,2057.39,4,4,4,12,0,20.37,84,1,3.4657359027997265,2.0794415416798357,7.629679402813487,2,Champions,0.04,Low
17634,36,9,2358.59,4,5,4,13,0,7.97,209,1,3.6109179126442243,2.302585092994046,7.766243154113498,2,Champions,0.033,Low
17635,424,3,1265.58,1,3,4,8,1,17.1,60,1,6.052089168924417,1.3862943611198906,7.144075633652909,3,At Risk,0.989,High
17636,19,1,285.56,5,2,1,8,0,14.28,20,1,2.995732273553991,0.6931471805599453,5.657947938312402,1,Loyal Customers,0.015,Low
17637,31,2,547.06,4,3,2,9,0,15.63,35,1,3.4657359027997265,1.0986122886681098,6.3063847700056215,1,Loyal Customers,0.062,Low
17638,647,2,842.4,1,3,3,7,1,280.8,2,1,6.473890696352274,1.0986122886681098,6.73744134131246,0,Lost Customers,0.993,High
17639,276,6,615.17,2,4,3,9,1,7.79,59,1,5.6240175061873385,1.9459101490553132,6.423522899485667,3,At Risk,0.939,High
17640,87,6,3168.94,3,4,5,12,0,48.01,48,1,4.477336814478207,1.9459101490553132,8.061467939247406,3,At Risk,0.312,Low
17642,120,5,1824.49,3,4,4,11,1,16.89,88,1,4.795790545596741,1.791759469228055,7.509603723129441,3,At Risk,0.63,Medium
17643,373,2,439.7,2,3,2,7,1,14.18,30,1,5.924255797414532,1.0986122886681098,6.088364371847941,0,Lost Customers,0.967,High
17644,1,20,6028.6,5,5,5,15,0,18.44,160,1,0.6931471805599453,3.044522437723423,8.704435952529261,2,Champions,0.003,Low
17646,219,12,3898.79,2,5,5,12,1,19.89,124,1,5.393627546352362,2.5649493574615367,8.268677984514136,3,At Risk,0.918,High
17647,65,3,331.66,3,3,2,8,0,27.64,12,1,4.189654742026425,1.3862943611198906,5.807120947362389,1,Loyal Customers,0.57,Medium
17648,61,5,2216.37,3,4,4,11,0,17.73,114,1,4.127134385045092,1.791759469228055,7.70407708788802,3,At Risk,0.587,Medium
17649,138,3,1578.89,3,3,4,10,1,16.11,88,1,4.9344739331306915,1.3862943611198906,7.365110503344246,3,At Risk,0.587,Medium
17650,21,1,166.08,4,2,1,7,0,20.76,8,1,3.091042453358316,0.6931471805599453,5.118472739628975,1,Loyal Customers,0.062,Low
17651,12,16,5703.52,5,5,5,15,0,17.18,198,1,2.5649493574615367,2.833213344056216,8.64901412203431,2,Champions,0.004,Low
17652,25,12,4867.72,4,5,5,14,0,18.79,118,1,3.258096538021482,2.5649493574615367,8.490586347854247,2,Champions,0.003,Low
17653,37,4,1207.56,4,4,3,11,0,27.44,44,1,3.6375861597263857,1.6094379124341003,7.09718484723547,1,Loyal Customers,0.049,Low
17654,277,1,117.55,2,2,1,5,1,5.34,22,1,5.627621113690637,0.6931471805599453,4.775334812511415,0,Lost Customers,0.982,High
17655,11,9,2976.38,5,5,5,15,0,26.81,75,1,2.4849066497880004,2.302585092994046,7.998798998150295,2,Champions,0.003,Low
17656,73,5,1674.69,3,4,4,11,0,20.42,67,1,4.30406509320417,1.791759469228055,7.4239802997335635,3,At Risk,0.622,Medium
17657,430,1,126.0,1,2,1,4,1,18.0,7,1,6.066108090103747,0.6931471805599453,4.844187086458591,0,Lost Customers,0.996,High
17658,26,2,595.42,4,3,2,9,0,31.34,17,1,3.295836866004329,1.0986122886681098,6.39094511686889,1,Loyal Customers,0.06,Low
17659,17,14,3586.99,5,5,5,15,0,18.68,150,1,2.8903717578961645,2.70805020110221,8.185347436106799,2,Champions,0.003,Low
17660,141,2,342.22,3,3,2,8,1,4.17,75,1,4.955827057601261,1.0986122886681098,5.838371640974157,0,Lost Customers,0.636,Medium
17662,662,2,412.92,1,3,2,6,1,27.53,14,1,6.4967749901858625,1.0986122886681098,6.025672718437719,0,Lost Customers,0.989,High
17663,26,17,5175.83,4,5,5,14,0,21.75,153,1,3.295836866004329,2.8903717578961645,8.551948178812031,2,Champions,0.004,Low
17664,19,4,1166.23,5,4,3,12,0,14.58,68,1,2.995732273553991,1.6094379124341003,7.062388699414255,1,Loyal Customers,0.006,Low
17665,493,1,563.1,1,2,2,5,1,29.64,19,1,6.202535517187923,0.6931471805599453,6.33523154074593,0,Lost Customers,0.996,High
17666,4,5,2047.8,5,4,4,13,0,46.54,30,1,1.6094379124341003,1.791759469228055,7.625009534885316,1,Loyal Customers,0.01,Low
17667,66,9,3950.7,3,5,5,13,0,17.18,140,1,4.204692619390966,2.302585092994046,8.281901145055203,2,Champions,0.273,Low
17668,1,2,347.75,5,3,2,10,0,23.18,14,1,0.6931471805599453,1.0986122886681098,5.854355333135575,1,Loyal Customers,0.008,Low
17669,43,10,6142.35,4,5,5,14,0,42.66,85,1,3.784189633918261,2.3978952727983707,8.723125474960066,2,Champions,0.004,Low
17670,228,1,205.7,2,2,1,5,1,18.7,11,1,5.43372200355424,0.6931471805599453,5.331268466687723,0,Lost Customers,0.98,High
17671,16,5,2009.16,5,4,4,13,0,26.79,54,1,2.833213344056216,1.791759469228055,7.605969599875101,1,Loyal Customers,0.007,Low
17672,50,7,5778.63,4,4,5,13,0,28.05,179,1,3.9318256327243257,2.0794415416798357,8.66209494577662,2,Champions,0.058,Low
17673,2,13,4173.88,5,5,5,15,0,8.23,195,1,1.0986122886681098,2.6390573296152584,8.336840894356913,2,Champions,0.004,Low
17674,74,2,551.04,3,3,2,8,0,20.41,19,1,4.31748811353631,1.0986122886681098,6.313620507419839,1,Loyal Customers,0.659,Medium
17675,1,70,37642.48,5,5,5,15,0,33.73,345,1,0.6931471805599453,4.2626798770413155,10.535915044260912,2,Champions,0.004,Low
17676,4,10,2448.64,5,5,4,14,0,16.54,85,1,1.6094379124341003,2.3978952727983707,7.803696353966703,2,Champions,0.002,Low
17677,2,54,35058.46,5,5,5,15,0,51.18,346,1,1.0986122886681098,4.007333185232471,10.464800756188898,2,Champions,0.004,Low
17678,264,2,599.76,2,3,2,7,1,21.42,27,1,5.579729825986222,1.0986122886681098,6.39819552033738,0,Lost Customers,0.983,High
17679,53,7,3577.61,4,4,5,13,0,44.17,70,1,3.9889840465642745,2.0794415416798357,8.182729735842724,3,At Risk,0.054,Low
17680,24,3,497.45,4,3,2,9,0,24.87,20,1,3.2188758248682006,1.3862943611198906,6.211503283468713,1,Loyal Customers,0.065,Low
17681,597,5,731.2,1,4,3,8,1,52.23,12,1,6.393590753950631,1.791759469228055,6.596053700686136,3,At Risk,0.99,High
17682,10,11,4065.28,5,5,5,15,0,18.48,85,1,2.3978952727983707,2.4849066497880004,8.31048385556545,2,Champions,0.003,Low
17683,386,3,819.01,2,3,3,8,1,17.8,41,1,5.958424693029782,1.3862943611198906,6.70931653530589,3,At Risk,0.961,High
17684,44,1,239.41,4,2,1,7,0,15.96,15,1,3.8066624897703196,0.6931471805599453,5.482345799133678,1,Loyal Customers,0.043,Low
17685,17,12,5454.95,5,5,5,15,0,27.55,124,1,2.8903717578961645,2.5649493574615367,8.604462035258432,2,Champions,0.004,Low
17686,7,9,8296.81,5,5,5,15,0,19.34,283,1,2.0794415416798357,2.302585092994046,9.023746903547035,2,Champions,0.002,Low
17687,421,1,432.68,1,2,2,5,1,16.64,26,1,6.045005314036012,0.6931471805599453,6.072306934952083,0,Lost Customers,0.997,High
17688,394,1,304.2,2,2,2,6,1,16.01,19,1,5.978885764901122,0.6931471805599453,5.720967299410302,0,Lost Customers,0.94,High
17689,388,2,317.08,2,3,2,7,1,14.41,17,1,5.963579343618446,1.0986122886681098,5.7623029234682095,0,Lost Customers,0.958,High
17690,30,20,6963.8,4,5,5,14,0,19.34,237,1,3.4339872044851463,3.044522437723423,8.848624170798033,2,Champions,0.002,Low
17691,358,4,637.55,2,4,3,9,1,14.83,37,1,5.883322388488279,1.6094379124341003,6.459199980942271,3,At Risk,0.942,High
